,date,maximum temperature (degC),was nan
932,1977-09-18,18.0,False
933,1977-09-19,15.8,False
934,1977-09-20,15.8,False
935,1977-09-21,18.9,False
936,1977-09-22,23.7,False
937,1977-09-23,13.0,False
938,1977-09-24,13.9,False
939,1977-09-25,16.8,False
940,1977-09-26,26.8,False
941,1977-09-27,14.1,False
942,1977-09-28,25.5,False
943,1977-09-29,19.3,False
944,1977-09-30,16.4,False
945,1977-10-01,14.1,False
946,1977-10-02,18.3,False
947,1977-10-03,18.4,False
948,1977-10-04,18.3,False
949,1977-10-05,16.5,False
950,1977-10-06,12.7,False
951,1977-10-07,14.9,False
952,1977-10-08,20.5,False
953,1977-10-09,26.8,False
954,1977-10-10,17.8,False
955,1977-10-11,31.2,False
956,1977-10-12,32.4,False
957,1977-10-13,30.6,False
958,1977-10-14,15.2,False
959,1977-10-15,16.6,False
960,1977-10-16,15.5,False
961,1977-10-17,18.0,False
962,1977-10-18,21.9,False
963,1977-10-19,14.8,False
964,1977-10-20,17.9,False
965,1977-10-21,17.4,False
966,1977-10-22,13.8,False
967,1977-10-23,15.0,False
968,1977-10-24,15.8,False
969,1977-10-25,23.3,False
970,1977-10-26,31.2,False
971,1977-10-27,33.5,False
972,1977-10-28,32.8,False
973,1977-10-29,13.3,False
974,1977-10-30,16.8,False
975,1977-10-31,19.4,False
976,1977-11-01,28.9,False
977,1977-11-02,18.8,False
978,1977-11-03,18.8,False
979,1977-11-04,15.4,True
980,1977-11-05,15.4,True
981,1977-11-06,15.4,False
982,1977-11-07,23.9,False
983,1977-11-08,17.0,False
984,1977-11-09,31.9,False
985,1977-11-10,14.7,False
986,1977-11-11,12.2,False
987,1977-11-12,15.9,False
988,1977-11-13,24.3,False
989,1977-11-14,16.7,False
990,1977-11-15,14.7,False
991,1977-11-16,17.7,False
992,1977-11-17,19.4,False
993,1977-11-18,16.0,False
994,1977-11-19,16.6,False
995,1977-11-20,23.5,False
996,1977-11-21,19.4,False
997,1977-11-22,18.6,False
998,1977-11-23,19.8,False
999,1977-11-24,17.5,False
1000,1977-11-25,27.3,False
1001,1977-11-26,33.5,False
1002,1977-11-27,35.9,False
1003,1977-11-28,18.1,True
1004,1977-11-29,18.1,True
1005,1977-11-30,18.1,False
1006,1977-12-01,25.1,False
1007,1977-12-02,27.9,False
1008,1977-12-03,22.3,False
1009,1977-12-04,20.0,False
1010,1977-12-05,22.0,False
1011,1977-12-06,19.5,False
1012,1977-12-07,20.5,False
1013,1977-12-08,20.6,False
1014,1977-12-09,24.4,False
1015,1977-12-10,19.8,False
1016,1977-12-11,17.6,False
1017,1977-12-12,20.8,False
1018,1977-12-13,29.3,False
1019,1977-12-14,29.0,False
1020,1977-12-15,21.1,False
1021,1977-12-16,23.0,False
1022,1977-12-17,25.5,False
1023,1977-12-18,18.5,False
1024,1977-12-19,16.7,False
1025,1977-12-20,17.8,False
1026,1977-12-21,22.0,False
1027,1977-12-22,23.8,False
1028,1977-12-23,29.0,False
1029,1977-12-24,32.8,False
1030,1977-12-25,24.2,False
1031,1977-12-26,19.8,False
1032,1977-12-27,14.7,False
1033,1977-12-28,15.2,False
1034,1977-12-29,18.5,False
1035,1977-12-30,22.4,False
1036,1977-12-31,27.9,False
1037,1978-01-01,36.2,False
1038,1978-01-02,19.2,False
1039,1978-01-03,16.7,False
1040,1978-01-04,19.6,False
1041,1978-01-05,25.0,False
1042,1978-01-06,27.2,False
1043,1978-01-07,18.8,False
1044,1978-01-08,20.2,False
1045,1978-01-09,24.6,False
1046,1978-01-10,33.8,False
1047,1978-01-11,18.9,False
1048,1978-01-12,19.6,False
1049,1978-01-13,20.7,False
1050,1978-01-14,33.1,False
1051,1978-01-15,39.9,False
1052,1978-01-16,19.2,False
1053,1978-01-17,26.4,False
1054,1978-01-18,21.9,False
1055,1978-01-19,23.0,False
1056,1978-01-20,25.5,False
1057,1978-01-21,34.6,False
1058,1978-01-22,34.9,False
1059,1978-01-23,28.7,False
1060,1978-01-24,21.7,False
1061,1978-01-25,20.5,False
1062,1978-01-26,29.3,False
1063,1978-01-27,18.3,False
1064,1978-01-28,17.7,False
1065,1978-01-29,16.1,False
1066,1978-01-30,24.2,False
1067,1978-01-31,22.0,False
1068,1978-02-01,22.8,False
1069,1978-02-02,24.6,False
1070,1978-02-03,25.2,False
1071,1978-02-04,31.4,False
1072,1978-02-05,18.8,False
1073,1978-02-06,19.3,False
1074,1978-02-07,20.9,False
1075,1978-02-08,23.3,False
1076,1978-02-09,29.0,False
1077,1978-02-10,25.8,False
1078,1978-02-11,24.5,False
1079,1978-02-12,22.4,False
1080,1978-02-13,24.1,False
1081,1978-02-14,19.2,False
1082,1978-02-15,22.5,False
1083,1978-02-16,33.2,False
1084,1978-02-17,22.6,False
1085,1978-02-18,24.1,False
1086,1978-02-19,25.2,False
1087,1978-02-20,26.1,False
1088,1978-02-21,19.2,False
1089,1978-02-22,19.9,False
1090,1978-02-23,20.2,False
1091,1978-02-24,28.8,False
1092,1978-02-25,22.3,False
1093,1978-02-26,27.5,False
1094,1978-02-27,31.0,False
1095,1978-02-28,19.8,False
1096,1978-03-01,19.9,False
1097,1978-03-02,20.1,False
1098,1978-03-03,18.8,False
1099,1978-03-04,20.1,False
1100,1978-03-05,21.2,False
1101,1978-03-06,23.4,False
1102,1978-03-07,24.2,False
1103,1978-03-08,28.9,False
1104,1978-03-09,33.2,False
1105,1978-03-10,25.4,False
1106,1978-03-11,38.0,False
1107,1978-03-12,33.4,False
1108,1978-03-13,27.9,False
1109,1978-03-14,26.8,False
1110,1978-03-15,29.1,False
1111,1978-03-16,25.2,False
1112,1978-03-17,24.6,False
1113,1978-03-18,20.1,False
1114,1978-03-19,20.1,False
1115,1978-03-20,24.0,True
1116,1978-03-21,24.0,True
1117,1978-03-22,24.0,False
1118,1978-03-23,19.1,False
1119,1978-03-24,22.1,False
1120,1978-03-25,26.0,False
1121,1978-03-26,14.7,False
1122,1978-03-27,20.4,False
1123,1978-03-28,21.1,False
1124,1978-03-29,27.4,False
1125,1978-03-30,21.5,False
1126,1978-03-31,17.5,False
1127,1978-04-01,18.1,False
1128,1978-04-02,15.4,False
1129,1978-04-03,14.9,False
1130,1978-04-04,18.1,False
1131,1978-04-05,24.5,False
1132,1978-04-06,29.2,False
1133,1978-04-07,20.9,False
1134,1978-04-08,23.4,False
1135,1978-04-09,21.8,False
1136,1978-04-10,27.5,False
1137,1978-04-11,20.6,False
1138,1978-04-12,15.1,False
1139,1978-04-13,16.9,False
1140,1978-04-14,17.3,False
1141,1978-04-15,19.4,False
1142,1978-04-16,17.1,False
1143,1978-04-17,21.0,False
1144,1978-04-18,19.0,False
1145,1978-04-19,17.7,False
1146,1978-04-20,18.4,False
1147,1978-04-21,19.0,False
1148,1978-04-22,24.8,False
1149,1978-04-23,15.7,False
1150,1978-04-24,18.0,False
1151,1978-04-25,19.1,False
1152,1978-04-26,11.4,False
1153,1978-04-27,15.3,False
1154,1978-04-28,17.7,False
1155,1978-04-29,18.3,False
1156,1978-04-30,23.5,False
1157,1978-05-01,25.1,False
1158,1978-05-02,22.9,False
1159,1978-05-03,18.7,False
1160,1978-05-04,19.1,False
1161,1978-05-05,20.8,False
1162,1978-05-06,23.0,False
1163,1978-05-07,23.7,False
1164,1978-05-08,25.3,False
1165,1978-05-09,21.4,False
1166,1978-05-10,14.4,False
1167,1978-05-11,13.0,False
1168,1978-05-12,12.6,False
1169,1978-05-13,14.6,False
1170,1978-05-14,13.1,False
1171,1978-05-15,16.1,False
1172,1978-05-16,19.0,False
1173,1978-05-17,17.3,False
1174,1978-05-18,14.7,False
1175,1978-05-19,14.1,False
1176,1978-05-20,14.8,False
1177,1978-05-21,16.3,False
1178,1978-05-22,17.6,False
1179,1978-05-23,18.3,False
1180,1978-05-24,15.3,False
1181,1978-05-25,18.7,False
1182,1978-05-26,21.4,False
1183,1978-05-27,21.8,False
1184,1978-05-28,21.8,False
1185,1978-05-29,21.4,False
1186,1978-05-30,15.8,False
1187,1978-05-31,13.8,False
1188,1978-06-01,12.6,False
1189,1978-06-02,14.8,False
1190,1978-06-03,15.0,False
1191,1978-06-04,16.6,False
1192,1978-06-05,15.2,False
1193,1978-06-06,14.8,False
1194,1978-06-07,13.7,False
1195,1978-06-08,16.4,False
1196,1978-06-09,15.5,False
1197,1978-06-10,14.7,False
1198,1978-06-11,9.4,False
1199,1978-06-12,13.7,False
1200,1978-06-13,8.1,False
1201,1978-06-14,12.6,False
1202,1978-06-15,13.0,False
1203,1978-06-16,13.7,False
1204,1978-06-17,12.8,False
1205,1978-06-18,12.6,False
1206,1978-06-19,13.9,False
1207,1978-06-20,13.5,False
1208,1978-06-21,13.8,False
1209,1978-06-22,15.1,False
1210,1978-06-23,16.5,False
1211,1978-06-24,17.2,False
1212,1978-06-25,11.9,False
1213,1978-06-26,10.5,False
1214,1978-06-27,12.4,False
1215,1978-06-28,13.7,False
1216,1978-06-29,13.9,False
1217,1978-06-30,14.2,False
1218,1978-07-01,14.4,False
1219,1978-07-02,11.5,False
1220,1978-07-03,11.5,False
1221,1978-07-04,13.3,False
1222,1978-07-05,14.6,False
1223,1978-07-06,9.1,False
1224,1978-07-07,11.2,False
1225,1978-07-08,11.5,False
1226,1978-07-09,12.9,False
1227,1978-07-10,11.9,False
1228,1978-07-11,12.9,False
1229,1978-07-12,11.5,False
1230,1978-07-13,15.3,False
1231,1978-07-14,13.9,False
1232,1978-07-15,14.8,False
1233,1978-07-16,15.8,False
1234,1978-07-17,13.6,False
1235,1978-07-18,13.1,False
1236,1978-07-19,15.6,False
1237,1978-07-20,17.6,False
1238,1978-07-21,17.8,False
1239,1978-07-22,17.6,False
1240,1978-07-23,14.5,False
1241,1978-07-24,15.7,False
1242,1978-07-25,14.2,False
1243,1978-07-26,12.9,False
1244,1978-07-27,13.3,False
1245,1978-07-28,11.2,False
1246,1978-07-29,15.7,False
1247,1978-07-30,14.2,False
1248,1978-07-31,15.9,False
1249,1978-08-01,16.3,False
1250,1978-08-02,14.3,False
1251,1978-08-03,14.9,False
1252,1978-08-04,15.7,False
1253,1978-08-05,19.1,False
1254,1978-08-06,18.1,False
1255,1978-08-07,20.8,False
1256,1978-08-08,15.7,False
1257,1978-08-09,13.5,False
1258,1978-08-10,14.9,False
1259,1978-08-11,15.2,False
1260,1978-08-12,6.5,False
1261,1978-08-13,10.4,False
1262,1978-08-14,13.3,False
1263,1978-08-15,14.4,False
1264,1978-08-16,15.2,False
1265,1978-08-17,12.0,False
1266,1978-08-18,13.3,False
1267,1978-08-19,13.9,False
1268,1978-08-20,15.2,False
1269,1978-08-21,16.6,False
1270,1978-08-22,10.6,False
1271,1978-08-23,13.6,False
1272,1978-08-24,12.7,False
1273,1978-08-25,14.8,False
1274,1978-08-26,11.6,False
1275,1978-08-27,11.2,False
1276,1978-08-28,13.3,False
1277,1978-08-29,14.9,False
1278,1978-08-30,17.2,False
1279,1978-08-31,15.5,False
1280,1978-09-01,17.6,False
1281,1978-09-02,19.8,False
1282,1978-09-03,20.7,False
1283,1978-09-04,16.6,False
1284,1978-09-05,19.2,False
1285,1978-09-06,19.8,False
1286,1978-09-07,13.9,False
1287,1978-09-08,13.9,False
1288,1978-09-09,13.3,False
1289,1978-09-10,16.3,False
1290,1978-09-11,19.8,False
1291,1978-09-12,18.3,False
1292,1978-09-13,11.9,False
1293,1978-09-14,12.3,False
1294,1978-09-15,14.8,False
1295,1978-09-16,16.3,False
1296,1978-09-17,19.9,False
1297,1978-09-18,14.5,False
1298,1978-09-19,15.9,False
1299,1978-09-20,15.2,False
1300,1978-09-21,15.9,False
1301,1978-09-22,15.7,False
1302,1978-09-23,14.7,False
1303,1978-09-24,15.0,False
1304,1978-09-25,19.3,False
1305,1978-09-26,24.1,False
1306,1978-09-27,22.7,False
1307,1978-09-28,15.2,False
1308,1978-09-29,15.6,False
1309,1978-09-30,16.3,False
1310,1978-10-01,24.4,False
1311,1978-10-02,18.4,False
1312,1978-10-03,12.7,False
1313,1978-10-04,16.4,False
1314,1978-10-05,14.9,False
1315,1978-10-06,15.2,False
1316,1978-10-07,14.9,False
1317,1978-10-08,17.2,False
1318,1978-10-09,21.5,False
1319,1978-10-10,25.6,False
1320,1978-10-11,25.1,False
1321,1978-10-12,28.8,False
1322,1978-10-13,14.5,False
1323,1978-10-14,14.7,False
1324,1978-10-15,16.0,False
1325,1978-10-16,18.3,False
1326,1978-10-17,15.5,False
1327,1978-10-18,12.1,False
1328,1978-10-19,14.2,False
1329,1978-10-20,15.6,False
1330,1978-10-21,17.5,False
1331,1978-10-22,24.4,False
1332,1978-10-23,26.8,False
1333,1978-10-24,27.8,False
1334,1978-10-25,30.4,False
1335,1978-10-26,29.4,False
1336,1978-10-27,21.4,False
1337,1978-10-28,15.2,False
1338,1978-10-29,16.9,False
1339,1978-10-30,20.4,False
1340,1978-10-31,15.5,False
1341,1978-11-01,14.7,False
1342,1978-11-02,17.1,False
1343,1978-11-03,19.0,False
1344,1978-11-04,21.5,False
1345,1978-11-05,23.4,False
1346,1978-11-06,24.7,False
1347,1978-11-07,24.7,False
1348,1978-11-08,20.9,False
1349,1978-11-09,13.9,False
1350,1978-11-10,16.3,False
1351,1978-11-11,14.0,False
1352,1978-11-12,16.6,False
1353,1978-11-13,16.3,False
1354,1978-11-14,20.4,False
1355,1978-11-15,20.8,False
1356,1978-11-16,20.7,False
1357,1978-11-17,31.7,False
1358,1978-11-18,31.7,False
1359,1978-11-19,15.8,False
1360,1978-11-20,22.6,False
1361,1978-11-21,21.2,False
1362,1978-11-22,18.8,False
1363,1978-11-23,22.3,False
1364,1978-11-24,20.1,False
1365,1978-11-25,30.0,False
1366,1978-11-26,35.5,False
1367,1978-11-27,22.4,False
1368,1978-11-28,26.9,False
1369,1978-11-29,29.4,False
1370,1978-11-30,17.4,False
1371,1978-12-01,17.9,False
1372,1978-12-02,25.3,False
1373,1978-12-03,32.7,False
1374,1978-12-04,25.1,False
1375,1978-12-05,17.3,False
1376,1978-12-06,17.3,False
1377,1978-12-07,16.5,False
1378,1978-12-08,18.8,False
1379,1978-12-09,19.8,False
1380,1978-12-10,20.5,False
1381,1978-12-11,26.5,False
1382,1978-12-12,17.8,False
1383,1978-12-13,14.0,False
1384,1978-12-14,15.5,False
1385,1978-12-15,23.3,True
1386,1978-12-16,23.3,True
1387,1978-12-17,23.3,True
1388,1978-12-18,23.3,True
1389,1978-12-19,23.3,True
1390,1978-12-20,23.3,True
1391,1978-12-21,23.3,True
1392,1978-12-22,23.3,True
1393,1978-12-23,23.3,False
1394,1978-12-24,30.4,False
1395,1978-12-25,31.1,False
1396,1978-12-26,25.9,False
1397,1978-12-27,22.5,False
1398,1978-12-28,22.3,False
1399,1978-12-29,20.8,False
1400,1978-12-30,23.0,False
1401,1978-12-31,22.4,False
1402,1979-01-01,32.5,False
1403,1979-01-02,21.2,False
1404,1979-01-03,21.2,False
1405,1979-01-04,29.7,False
1406,1979-01-05,36.2,False
1407,1979-01-06,25.0,False
1408,1979-01-07,32.6,False
1409,1979-01-08,28.7,False
1410,1979-01-09,40.5,False
1411,1979-01-10,23.1,False
1412,1979-01-11,24.6,False
1413,1979-01-12,22.6,False
1414,1979-01-13,23.0,False
1415,1979-01-14,35.6,False
1416,1979-01-15,22.8,False
1417,1979-01-16,33.3,False
1418,1979-01-17,20.5,False
1419,1979-01-18,22.4,False
1420,1979-01-19,31.8,False
1421,1979-01-20,37.8,False
1422,1979-01-21,19.3,False
1423,1979-01-22,21.2,False
1424,1979-01-23,27.2,False
1425,1979-01-24,33.5,False
1426,1979-01-25,36.1,False
1427,1979-01-26,21.8,False
1428,1979-01-27,21.6,False
1429,1979-01-28,25.0,False
1430,1979-01-29,29.7,False
1431,1979-01-30,28.1,False
1432,1979-01-31,26.4,False
1433,1979-02-01,32.8,False
1434,1979-02-02,39.3,False
1435,1979-02-03,37.3,False
1436,1979-02-04,21.8,False
1437,1979-02-05,22.8,False
1438,1979-02-06,25.2,False
1439,1979-02-07,25.3,False
1440,1979-02-08,24.7,False
1441,1979-02-09,27.4,False
1442,1979-02-10,34.0,False
1443,1979-02-11,23.8,False
1444,1979-02-12,22.6,False
1445,1979-02-13,23.5,False
1446,1979-02-14,21.6,False
1447,1979-02-15,24.7,False
1448,1979-02-16,18.1,False
1449,1979-02-17,19.9,False
1450,1979-02-18,20.4,False
1451,1979-02-19,24.3,False
1452,1979-02-20,29.1,False
1453,1979-02-21,29.1,False
1454,1979-02-22,31.7,False
1455,1979-02-23,34.3,False
1456,1979-02-24,27.7,False
1457,1979-02-25,35.4,False
1458,1979-02-26,25.2,False
1459,1979-02-27,22.6,False
1460,1979-02-28,24.6,False
1461,1979-03-01,29.9,False
1462,1979-03-02,29.0,False
1463,1979-03-03,19.3,False
1464,1979-03-04,20.1,False
1465,1979-03-05,20.1,False
1466,1979-03-06,18.6,False
1467,1979-03-07,19.1,False
1468,1979-03-08,25.8,False
1469,1979-03-09,24.6,False
1470,1979-03-10,21.2,False
1471,1979-03-11,30.2,False
1472,1979-03-12,30.2,False
1473,1979-03-13,26.0,False
1474,1979-03-14,22.8,False
1475,1979-03-15,19.1,False
1476,1979-03-16,22.5,False
1477,1979-03-17,27.1,False
1478,1979-03-18,19.2,False
1479,1979-03-19,23.2,False
1480,1979-03-20,31.5,False
1481,1979-03-21,26.0,False
1482,1979-03-22,20.1,False
1483,1979-03-23,22.8,False
1484,1979-03-24,17.6,False
1485,1979-03-25,21.1,False
1486,1979-03-26,24.8,False
1487,1979-03-27,26.6,False
1488,1979-03-28,18.4,False
1489,1979-03-29,21.5,False
1490,1979-03-30,26.6,False
1491,1979-03-31,29.5,False
1492,1979-04-01,15.1,False
1493,1979-04-02,21.8,False
1494,1979-04-03,23.5,False
1495,1979-04-04,20.6,False
1496,1979-04-05,22.3,False
1497,1979-04-06,18.0,False
1498,1979-04-07,18.4,False
1499,1979-04-08,18.0,False
1500,1979-04-09,15.8,False
1501,1979-04-10,15.2,False
1502,1979-04-11,16.9,False
1503,1979-04-12,18.1,False
1504,1979-04-13,19.4,False
1505,1979-04-14,23.8,False
1506,1979-04-15,23.5,False
1507,1979-04-16,25.4,False
1508,1979-04-17,23.8,False
1509,1979-04-18,16.9,False
1510,1979-04-19,14.0,False
1511,1979-04-20,18.5,False
1512,1979-04-21,26.8,False
1513,1979-04-22,18.6,False
1514,1979-04-23,19.5,False
1515,1979-04-24,18.7,False
1516,1979-04-25,15.7,False
1517,1979-04-26,20.9,False
1518,1979-04-27,17.2,False
1519,1979-04-28,17.7,False
1520,1979-04-29,18.4,False
1521,1979-04-30,19.3,False
1522,1979-05-01,22.0,False
1523,1979-05-02,24.3,False
1524,1979-05-03,16.3,False
1525,1979-05-04,13.9,False
1526,1979-05-05,16.1,False
1527,1979-05-06,16.5,False
1528,1979-05-07,14.9,False
1529,1979-05-08,15.5,False
1530,1979-05-09,15.0,False
1531,1979-05-10,17.2,False
1532,1979-05-11,13.2,False
1533,1979-05-12,15.1,False
1534,1979-05-13,14.8,False
1535,1979-05-14,14.6,False
1536,1979-05-15,13.5,False
1537,1979-05-16,15.0,False
1538,1979-05-17,15.5,False
1539,1979-05-18,16.1,False
1540,1979-05-19,18.2,False
1541,1979-05-20,17.5,False
1542,1979-05-21,18.6,False
1543,1979-05-22,18.6,False
1544,1979-05-23,14.9,False
1545,1979-05-24,17.8,False
1546,1979-05-25,15.0,False
1547,1979-05-26,13.5,False
1548,1979-05-27,16.0,False
1549,1979-05-28,14.8,False
1550,1979-05-29,18.9,False
1551,1979-05-30,14.4,False
1552,1979-05-31,13.6,False
1553,1979-06-01,13.5,False
1554,1979-06-02,15.2,False
1555,1979-06-03,16.5,False
1556,1979-06-04,16.4,False
1557,1979-06-05,18.1,False
1558,1979-06-06,17.9,False
1559,1979-06-07,16.2,False
1560,1979-06-08,18.1,False
1561,1979-06-09,16.4,False
1562,1979-06-10,14.7,False
1563,1979-06-11,14.7,False
1564,1979-06-12,17.0,False
1565,1979-06-13,17.4,False
1566,1979-06-14,17.4,False
1567,1979-06-15,16.0,False
1568,1979-06-16,19.3,False
1569,1979-06-17,14.8,False
1570,1979-06-18,10.9,False
1571,1979-06-19,14.8,False
1572,1979-06-20,18.9,False
1573,1979-06-21,17.9,False
1574,1979-06-22,14.0,False
1575,1979-06-23,16.4,False
1576,1979-06-24,13.9,False
1577,1979-06-25,15.8,False
1578,1979-06-26,20.8,False
1579,1979-06-27,16.5,False
1580,1979-06-28,16.4,False
1581,1979-06-29,14.4,False
1582,1979-06-30,14.4,False
1583,1979-07-01,15.6,False
1584,1979-07-02,14.6,False
1585,1979-07-03,13.2,False
1586,1979-07-04,13.3,False
1587,1979-07-05,14.5,False
1588,1979-07-06,16.2,False
1589,1979-07-07,15.8,False
1590,1979-07-08,16.0,False
1591,1979-07-09,16.6,False
1592,1979-07-10,12.3,False
1593,1979-07-11,14.4,False
1594,1979-07-12,18.6,False
1595,1979-07-13,13.3,False
1596,1979-07-14,13.2,False
1597,1979-07-15,16.4,False
1598,1979-07-16,19.0,False
1599,1979-07-17,15.6,False
1600,1979-07-18,11.4,False
1601,1979-07-19,12.3,False
1602,1979-07-20,17.3,False
1603,1979-07-21,22.5,False
1604,1979-07-22,15.9,False
1605,1979-07-23,15.7,False
1606,1979-07-24,12.6,False
1607,1979-07-25,14.5,False
1608,1979-07-26,11.7,False
1609,1979-07-27,12.1,False
1610,1979-07-28,14.6,False
1611,1979-07-29,15.2,False
1612,1979-07-30,17.6,False
1613,1979-07-31,15.9,False
1614,1979-08-01,10.7,False
1615,1979-08-02,15.0,False
1616,1979-08-03,15.0,False
1617,1979-08-04,14.8,False
1618,1979-08-05,16.7,False
1619,1979-08-06,16.9,False
1620,1979-08-07,17.3,False
1621,1979-08-08,17.8,False
1622,1979-08-09,16.9,False
1623,1979-08-10,15.2,False
1624,1979-08-11,15.1,False
1625,1979-08-12,11.8,False
1626,1979-08-13,11.5,False
1627,1979-08-14,15.9,False
1628,1979-08-15,18.3,False
1629,1979-08-16,20.8,False
1630,1979-08-17,12.0,False
1631,1979-08-18,20.2,False
1632,1979-08-19,20.2,False
1633,1979-08-20,16.9,False
1634,1979-08-21,13.9,False
1635,1979-08-22,15.0,False
1636,1979-08-23,13.3,False
1637,1979-08-24,15.0,False
1638,1979-08-25,18.3,False
1639,1979-08-26,23.1,False
1640,1979-08-27,12.0,False
1641,1979-08-28,10.7,False
1642,1979-08-29,13.9,False
1643,1979-08-30,15.4,False
1644,1979-08-31,9.9,False
1645,1979-09-01,11.5,False
1646,1979-09-02,14.8,False
1647,1979-09-03,13.8,False
1648,1979-09-04,21.4,False
1649,1979-09-05,15.7,False
1650,1979-09-06,17.6,False
1651,1979-09-07,15.0,False
1652,1979-09-08,17.1,False
1653,1979-09-09,23.4,False
1654,1979-09-10,18.9,False
1655,1979-09-11,25.6,False
1656,1979-09-12,16.9,False
1657,1979-09-13,12.3,False
1658,1979-09-14,14.7,False
1659,1979-09-15,22.3,False
1660,1979-09-16,26.6,False
1661,1979-09-17,15.6,False
1662,1979-09-18,15.4,False
1663,1979-09-19,15.9,False
1664,1979-09-20,11.7,False
1665,1979-09-21,14.8,False
1666,1979-09-22,16.8,False
1667,1979-09-23,12.3,False
1668,1979-09-24,18.7,False
1669,1979-09-25,20.7,False
1670,1979-09-26,24.9,False
1671,1979-09-27,22.3,False
1672,1979-09-28,19.5,False
1673,1979-09-29,18.2,False
1674,1979-09-30,14.7,False
1675,1979-10-01,16.8,False
1676,1979-10-02,20.5,False
1677,1979-10-03,20.9,False
1678,1979-10-04,24.8,False
1679,1979-10-05,24.1,False
1680,1979-10-06,18.2,False
1681,1979-10-07,16.2,False
1682,1979-10-08,25.1,False
1683,1979-10-09,28.5,False
1684,1979-10-10,25.9,False
1685,1979-10-11,19.4,False
1686,1979-10-12,20.7,False
1687,1979-10-13,13.3,False
1688,1979-10-14,18.0,False
1689,1979-10-15,12.8,False
1690,1979-10-16,15.5,False
1691,1979-10-17,18.2,False
1692,1979-10-18,23.6,False
1693,1979-10-19,25.7,False
1694,1979-10-20,21.4,False
1695,1979-10-21,24.4,False
1696,1979-10-22,29.2,False
1697,1979-10-23,24.7,False
1698,1979-10-24,15.5,False
1699,1979-10-25,16.6,False
1700,1979-10-26,23.8,False
1701,1979-10-27,13.5,False
1702,1979-10-28,15.0,False
1703,1979-10-29,17.0,False
1704,1979-10-30,17.0,False
1705,1979-10-31,23.3,False
1706,1979-11-01,16.3,False
1707,1979-11-02,17.6,False
