,f (/days),component
402,0.02253615876219307,(-97.80210610118715-192.77280720986505j)
403,0.022592218858616436,(530.3951299886601-149.6260989266459j)
404,0.0226482789550398,(-335.06548165878723-279.2864193569886j)
405,0.022704339051463168,(281.8195579842901-199.37693919898035j)
406,0.022760399147886533,(333.31695927906077-181.54689146701065j)
407,0.0228164592443099,(-25.12673305047406-8.798650424968727j)
408,0.022872519340733265,(181.2394412142015+129.2280139603799j)
409,0.02292857943715663,(-148.8941165508001-189.65651978217545j)
410,0.022984639533579997,(-504.10049850231655-137.17654203327137j)
411,0.023040699630003363,(-244.04649033716197+37.31085647389477j)
412,0.02309675972642673,(198.09506991442387+359.44922726178754j)
413,0.023152819822850095,(31.633935712733233-633.6479501240225j)
414,0.02320887991927346,(-83.97034532363458-25.251821936309423j)
415,0.023264940015696827,(0.8714399184543709-11.900942447648719j)
416,0.023321000112120193,(-630.4154040503608+144.19977748730244j)
417,0.02337706020854356,(499.35417582990044-103.71002166726066j)
418,0.023433120304966925,(297.26666737924734-52.95384749789014j)
419,0.02348918040139029,(-198.74588827142736+76.26483391153192j)
420,0.023545240497813657,(330.7158616701031+38.2170338514934j)
421,0.023601300594237023,(246.4789040112056-404.59473016072997j)
422,0.02365736069066039,(-17.45641370679924+66.24695185231901j)
423,0.023713420787083755,(29.360885859456097-57.046731237308535j)
424,0.02376948088350712,(19.865229694556476+532.6697864804594j)
425,0.023825540979930487,(851.6397597539237+117.23362026265158j)
426,0.023881601076353853,(393.1362231767008+193.01239397642055j)
427,0.02393766117277722,(-189.58637267986413+197.61807948148936j)
428,0.023993721269200585,(-312.7072047647699+58.290076976016366j)
429,0.02404978136562395,(-582.2426189741227+210.82696062596037j)
430,0.024105841462047316,(268.90278454176104+529.03262094311j)
431,0.024161901558470682,(217.5506452107053-98.43766996269501j)
432,0.024217961654894045,(-164.41123672995386-121.40004829786618j)
433,0.02427402175131741,(137.2930270523941+199.54615945719593j)
434,0.024330081847740777,(18.11086589201588-609.937461747295j)
435,0.024386141944164143,(-485.61253505553856+333.20112422295904j)
436,0.02444220204058751,(141.4341118889611-24.22824071794591j)
437,0.024498262137010875,(-147.90319738077187-534.7616041629433j)
438,0.02455432223343424,(178.93080349320007-86.4465976857658j)
439,0.024610382329857607,(273.06433502821403+117.54249979069343j)
440,0.024666442426280973,(-239.0719840166393-20.653446684430975j)
441,0.02472250252270434,(-45.823286692589235+228.21912237501886j)
442,0.024778562619127704,(94.12952262068916+390.0007923016252j)
443,0.02483462271555107,(214.21621253708048-38.76006379795706j)
444,0.024890682811974436,(128.1048027547716-198.5216520770527j)
445,0.024946742908397802,(-207.8854185252881-439.7956171295479j)
446,0.02500280300482117,(119.10518418711764+461.60651498626896j)
447,0.025058863101244534,(156.61848148900586+349.2309074297938j)
448,0.0251149231976679,(-368.2895138319466-478.4572366681445j)
449,0.025170983294091266,(215.7187901096213+380.3340906043752j)
450,0.025227043390514632,(-279.9301593007381-269.8491532622062j)
451,0.025283103486937998,(249.84484673877375+64.57181872362398j)
452,0.025339163583361364,(-179.99475388165442-66.54705611312994j)
453,0.02539522367978473,(-533.3452869457014+251.85368675078726j)
454,0.025451283776208096,(-35.78544312763399+13.977533595428575j)
455,0.025507343872631462,(-36.17438117815157+173.13309176823395j)
